idVendedor,nomeVendedor,mes,ano,mediaVendas
79,Mikhail Nikolaev,6,2021,43.45
79,Mikhail Nikolaev,7,2021,46.08
79,Mikhail Nikolaev,8,2021,45.76
79,Mikhail Nikolaev,9,2021,51.30
79,Mikhail Nikolaev,10,2021,52.60
99,Mikhail Yakovleva,0,2020,45.32
99,Mikhail Yakovleva,1,2020,42.58
99,Mikhail Yakovleva,2,2020,45.87
99,Mikhail Yakovleva,3,2020,40.95
99,Mikhail Yakovleva,4,2020,44.78
99,Mikhail Yakovleva,5,2020,48.84
99,Mikhail Yakovleva,6,2020,49.66
99,Mikhail Yakovleva,7,2020,51.29
99,Mikhail Yakovleva,8,2020,45.73
99,Mikhail Yakovleva,9,2020,53.81
99,Mikhail Yakovleva,10,2020,54.96
99,Mikhail Yakovleva,11,2020,49.44
99,Mikhail Yakovleva,0,2021,49.07
99,Mikhail Yakovleva,1,2021,48.33
99,Mikhail Yakovleva,2,2021,49.43
99,Mikhail Yakovleva,3,2021,57.67
99,Mikhail Yakovleva,4,2021,47.66
99,Mikhail Yakovleva,5,2021,49.48
99,Mikhail Yakovleva,6,2021,47.88
99,Mikhail Yakovleva,7,2021,54.00
99,Mikhail Yakovleva,8,2021,47.10
99,Mikhail Yakovleva,9,2021,47.31
99,Mikhail Yakovleva,10,2021,44.64
97,Min Molefe,0,2020,56.36
97,Min Molefe,1,2020,50.48
97,Min Molefe,2,2020,54.63
97,Min Molefe,3,2020,49.63
97,Min Molefe,4,2020,52.21
97,Min Molefe,5,2020,56.50
97,Min Molefe,6,2020,43.89
97,Min Molefe,7,2020,55.38
97,Min Molefe,8,2020,49.63
97,Min Molefe,9,2020,50.90
97,Min Molefe,10,2020,57.67
97,Min Molefe,11,2020,57.03
97,Min Molefe,0,2021,48.32
97,Min Molefe,1,2021,48.15
97,Min Molefe,2,2021,50.13
97,Min Molefe,3,2021,51.34
97,Min Molefe,4,2021,45.95
97,Min Molefe,5,2021,56.05
97,Min Molefe,6,2021,54.81
97,Min Molefe,7,2021,42.46
97,Min Molefe,8,2021,51.03
97,Min Molefe,9,2021,51.59
97,Min Molefe,10,2021,57.67
64,Ming Gil,0,2020,53.62
64,Ming Gil,1,2020,44.36
64,Ming Gil,2,2020,55.47
64,Ming Gil,3,2020,58.03
64,Ming Gil,4,2020,52.42
64,Ming Gil,5,2020,46.52
64,Ming Gil,6,2020,49.39
64,Ming Gil,7,2020,44.32
64,Ming Gil,8,2020,56.66
64,Ming Gil,9,2020,59.67
64,Ming Gil,10,2020,52.31
64,Ming Gil,11,2020,56.27
64,Ming Gil,0,2021,48.33
64,Ming Gil,1,2021,41.90
64,Ming Gil,2,2021,54.48
64,Ming Gil,3,2021,48.97
64,Ming Gil,4,2021,62.41
64,Ming Gil,5,2021,46.36
64,Ming Gil,6,2021,38.83
64,Ming Gil,7,2021,48.61
64,Ming Gil,8,2021,37.73
64,Ming Gil,9,2021,52.52
64,Ming Gil,10,2021,12.00
46,Mitsuo Nel,0,2020,52.94
46,Mitsuo Nel,1,2020,43.72
46,Mitsuo Nel,2,2020,47.08
46,Mitsuo Nel,3,2020,50.46
46,Mitsuo Nel,4,2020,51.44
46,Mitsuo Nel,5,2020,48.20
46,Mitsuo Nel,6,2020,55.50
46,Mitsuo Nel,7,2020,49.03
46,Mitsuo Nel,8,2020,49.55
46,Mitsuo Nel,9,2020,58.47
46,Mitsuo Nel,10,2020,61.00
46,Mitsuo Nel,11,2020,44.41
46,Mitsuo Nel,0,2021,58.82
46,Mitsuo Nel,1,2021,54.30
46,Mitsuo Nel,2,2021,51.35
46,Mitsuo Nel,3,2021,57.57
46,Mitsuo Nel,4,2021,58.00
46,Mitsuo Nel,5,2021,49.59
46,Mitsuo Nel,6,2021,40.11
46,Mitsuo Nel,7,2021,47.11
46,Mitsuo Nel,8,2021,43.00
46,Mitsuo Nel,9,2021,41.63
46,Mitsuo Nel,10,2021,64.71
122,Mitsuo Rumbelow,0,2020,41.60
122,Mitsuo Rumbelow,1,2020,49.34
122,Mitsuo Rumbelow,2,2020,55.29
122,Mitsuo Rumbelow,3,2020,55.13
122,Mitsuo Rumbelow,4,2020,47.31
122,Mitsuo Rumbelow,5,2020,55.83
122,Mitsuo Rumbelow,6,2020,48.31
122,Mitsuo Rumbelow,7,2020,56.54
122,Mitsuo Rumbelow,8,2020,44.56
122,Mitsuo Rumbelow,9,2020,54.14
122,Mitsuo Rumbelow,10,2020,46.42
122,Mitsuo Rumbelow,11,2020,50.91
122,Mitsuo Rumbelow,0,2021,52.32
122,Mitsuo Rumbelow,1,2021,32.46
122,Mitsuo Rumbelow,2,2021,48.28
122,Mitsuo Rumbelow,3,2021,50.79
122,Mitsuo Rumbelow,4,2021,55.15
122,Mitsuo Rumbelow,5,2021,43.69
122,Mitsuo Rumbelow,6,2021,46.25
122,Mitsuo Rumbelow,7,2021,56.17
122,Mitsuo Rumbelow,8,2021,46.67
122,Mitsuo Rumbelow,9,2021,44.66
122,Mitsuo Rumbelow,10,2021,59.00
68,Miykhal Novikov,0,2020,42.54
68,Miykhal Novikov,1,2020,46.74
68,Miykhal Novikov,2,2020,44.49
68,Miykhal Novikov,3,2020,56.52
68,Miykhal Novikov,4,2020,48.50
68,Miykhal Novikov,5,2020,56.61
68,Miykhal Novikov,6,2020,51.30
68,Miykhal Novikov,7,2020,45.54
68,Miykhal Novikov,8,2020,53.86
68,Miykhal Novikov,9,2020,51.68
68,Miykhal Novikov,10,2020,51.70
68,Miykhal Novikov,11,2020,60.93
68,Miykhal Novikov,0,2021,57.34
68,Miykhal Novikov,1,2021,56.89
68,Miykhal Novikov,2,2021,52.84
68,Miykhal Novikov,3,2021,48.58
68,Miykhal Novikov,4,2021,49.61
68,Miykhal Novikov,5,2021,57.17
68,Miykhal Novikov,6,2021,57.30
68,Miykhal Novikov,7,2021,47.53
68,Miykhal Novikov,8,2021,55.43
68,Miykhal Novikov,9,2021,45.62
68,Miykhal Novikov,10,2021,45.33
118,Muhammed Molefe,0,2020,50.73
118,Muhammed Molefe,1,2020,60.19
118,Muhammed Molefe,2,2020,36.65
118,Muhammed Molefe,3,2020,43.32
118,Muhammed Molefe,4,2020,59.46
118,Muhammed Molefe,5,2020,55.04
118,Muhammed Molefe,6,2020,51.65
118,Muhammed Molefe,7,2020,51.17
118,Muhammed Molefe,8,2020,46.36
118,Muhammed Molefe,9,2020,55.31
118,Muhammed Molefe,10,2020,48.47
118,Muhammed Molefe,11,2020,37.78
118,Muhammed Molefe,0,2021,54.95
118,Muhammed Molefe,1,2021,46.94
118,Muhammed Molefe,2,2021,56.17
118,Muhammed Molefe,3,2021,41.64
118,Muhammed Molefe,4,2021,42.26
118,Muhammed Molefe,5,2021,43.18
118,Muhammed Molefe,6,2021,51.54
118,Muhammed Molefe,7,2021,58.27
118,Muhammed Molefe,8,2021,65.35
118,Muhammed Molefe,9,2021,51.75
118,Muhammed Molefe,10,2021,42.00
102,Nancy Shevchenko,0,2020,42.71
102,Nancy Shevchenko,1,2020,53.40
102,Nancy Shevchenko,2,2020,41.50
102,Nancy Shevchenko,3,2020,47.80
102,Nancy Shevchenko,4,2020,47.13
102,Nancy Shevchenko,5,2020,61.25
102,Nancy Shevchenko,6,2020,48.88
102,Nancy Shevchenko,7,2020,51.00
102,Nancy Shevchenko,8,2020,55.66
102,Nancy Shevchenko,9,2020,52.19
102,Nancy Shevchenko,10,2020,46.71
102,Nancy Shevchenko,11,2020,55.58
102,Nancy Shevchenko,0,2021,40.55
102,Nancy Shevchenko,1,2021,43.33
102,Nancy Shevchenko,2,2021,44.86
102,Nancy Shevchenko,3,2021,48.46
102,Nancy Shevchenko,4,2021,53.59
102,Nancy Shevchenko,5,2021,43.67
102,Nancy Shevchenko,6,2021,56.45
102,Nancy Shevchenko,7,2021,52.40
102,Nancy Shevchenko,8,2021,51.00
102,Nancy Shevchenko,9,2021,52.59
102,Nancy Shevchenko,10,2021,48.57
52,Natalya Sah,0,2020,51.48
52,Natalya Sah,1,2020,44.71
52,Natalya Sah,2,2020,46.07
52,Natalya Sah,3,2020,49.59
52,Natalya Sah,4,2020,47.44
52,Natalya Sah,5,2020,53.12
52,Natalya Sah,6,2020,57.32
52,Natalya Sah,7,2020,50.25
52,Natalya Sah,8,2020,54.76
52,Natalya Sah,9,2020,45.74
52,Natalya Sah,10,2020,51.78
52,Natalya Sah,11,2020,55.52
52,Natalya Sah,0,2021,61.25
52,Natalya Sah,1,2021,46.05
52,Natalya Sah,2,2021,52.16
52,Natalya Sah,3,2021,45.78
52,Natalya Sah,4,2021,57.50
52,Natalya Sah,5,2021,55.14
52,Natalya Sah,6,2021,51.85
52,Natalya Sah,7,2021,51.13
52,Natalya Sah,8,2021,52.68
52,Natalya Sah,9,2021,44.59
52,Natalya Sah,10,2021,36.60
81,Ngozi Qiu,0,2020,67.59
81,Ngozi Qiu,1,2020,50.89
81,Ngozi Qiu,2,2020,47.66
81,Ngozi Qiu,3,2020,60.70
81,Ngozi Qiu,4,2020,51.45
81,Ngozi Qiu,5,2020,50.24
81,Ngozi Qiu,6,2020,50.76
81,Ngozi Qiu,7,2020,49.12
81,Ngozi Qiu,8,2020,49.11
81,Ngozi Qiu,9,2020,47.84
81,Ngozi Qiu,10,2020,58.11
81,Ngozi Qiu,11,2020,44.84
81,Ngozi Qiu,0,2021,47.03
81,Ngozi Qiu,1,2021,53.81
81,Ngozi Qiu,2,2021,52.89
81,Ngozi Qiu,3,2021,52.10
81,Ngozi Qiu,4,2021,51.35
81,Ngozi Qiu,5,2021,53.09
81,Ngozi Qiu,6,2021,43.00
81,Ngozi Qiu,7,2021,48.71
81,Ngozi Qiu,8,2021,48.94
81,Ngozi Qiu,9,2021,53.19
81,Ngozi Qiu,10,2021,69.33
139,Nonhlanhla Dijkstra,0,2020,56.61
139,Nonhlanhla Dijkstra,1,2020,52.49
139,Nonhlanhla Dijkstra,2,2020,47.13
139,Nonhlanhla Dijkstra,3,2020,50.05
139,Nonhlanhla Dijkstra,4,2020,54.63
139,Nonhlanhla Dijkstra,5,2020,52.09
139,Nonhlanhla Dijkstra,6,2020,53.40
139,Nonhlanhla Dijkstra,7,2020,54.87
139,Nonhlanhla Dijkstra,8,2020,48.38
139,Nonhlanhla Dijkstra,9,2020,45.58
139,Nonhlanhla Dijkstra,10,2020,54.48
139,Nonhlanhla Dijkstra,11,2020,48.96
139,Nonhlanhla Dijkstra,0,2021,53.53
139,Nonhlanhla Dijkstra,1,2021,54.13
139,Nonhlanhla Dijkstra,2,2021,52.53
139,Nonhlanhla Dijkstra,3,2021,53.00
139,Nonhlanhla Dijkstra,4,2021,57.25
139,Nonhlanhla Dijkstra,5,2021,38.27
139,Nonhlanhla Dijkstra,6,2021,44.13
139,Nonhlanhla Dijkstra,7,2021,45.21
139,Nonhlanhla Dijkstra,8,2021,41.74
139,Nonhlanhla Dijkstra,9,2021,43.30
139,Nonhlanhla Dijkstra,10,2021,57.40
12,Olga Zakharova,0,2020,50.26
12,Olga Zakharova,1,2020,50.86
12,Olga Zakharova,2,2020,45.12
12,Olga Zakharova,3,2020,46.52
12,Olga Zakharova,4,2020,43.42
12,Olga Zakharova,5,2020,58.64
12,Olga Zakharova,6,2020,47.43
12,Olga Zakharova,7,2020,46.32
12,Olga Zakharova,8,2020,47.76
12,Olga Zakharova,9,2020,47.08
12,Olga Zakharova,10,2020,62.50
12,Olga Zakharova,11,2020,49.48
12,Olga Zakharova,0,2021,47.19
12,Olga Zakharova,1,2021,48.32
12,Olga Zakharova,2,2021,55.00
12,Olga Zakharova,3,2021,56.14
12,Olga Zakharova,4,2021,48.32
12,Olga Zakharova,5,2021,47.29
12,Olga Zakharova,6,2021,49.61
12,Olga Zakharova,7,2021,58.20
12,Olga Zakharova,8,2021,57.04
12,Olga Zakharova,9,2021,51.65
12,Olga Zakharova,10,2021,48.17
144,Pablo Zoabi,0,2020,52.25
144,Pablo Zoabi,1,2020,43.03
144,Pablo Zoabi,2,2020,47.03
144,Pablo Zoabi,3,2020,52.30
144,Pablo Zoabi,4,2020,49.97
144,Pablo Zoabi,5,2020,52.22
144,Pablo Zoabi,6,2020,43.80
144,Pablo Zoabi,7,2020,43.97
144,Pablo Zoabi,8,2020,45.80
144,Pablo Zoabi,9,2020,53.08
144,Pablo Zoabi,10,2020,44.21
144,Pablo Zoabi,11,2020,44.65
144,Pablo Zoabi,0,2021,56.00
144,Pablo Zoabi,1,2021,42.75
144,Pablo Zoabi,2,2021,51.04
144,Pablo Zoabi,3,2021,47.58
144,Pablo Zoabi,4,2021,62.91
144,Pablo Zoabi,5,2021,37.40
144,Pablo Zoabi,6,2021,52.80
144,Pablo Zoabi,7,2021,48.72
144,Pablo Zoabi,8,2021,34.91
144,Pablo Zoabi,9,2021,43.03
144,Pablo Zoabi,10,2021,61.75
7,Peng Omar,0,2020,50.51
7,Peng Omar,1,2020,50.33
7,Peng Omar,2,2020,51.66
7,Peng Omar,3,2020,44.16
7,Peng Omar,4,2020,51.15
7,Peng Omar,5,2020,53.71
7,Peng Omar,6,2020,41.03
7,Peng Omar,7,2020,53.68
7,Peng Omar,8,2020,44.23
7,Peng Omar,9,2020,44.29
7,Peng Omar,10,2020,44.62
7,Peng Omar,11,2020,57.73
7,Peng Omar,0,2021,54.61
7,Peng Omar,1,2021,49.00
7,Peng Omar,2,2021,47.97
7,Peng Omar,3,2021,53.68
7,Peng Omar,4,2021,58.10
7,Peng Omar,5,2021,50.13
7,Peng Omar,6,2021,53.59
7,Peng Omar,7,2021,49.79
7,Peng Omar,8,2021,56.85
7,Peng Omar,9,2021,45.75
7,Peng Omar,10,2021,74.33
135,Pilar Jansen,0,2020,39.12
135,Pilar Jansen,1,2020,49.75
135,Pilar Jansen,2,2020,48.76
135,Pilar Jansen,3,2020,50.22
135,Pilar Jansen,4,2020,45.15
135,Pilar Jansen,5,2020,41.79
135,Pilar Jansen,6,2020,44.65
135,Pilar Jansen,7,2020,53.83
135,Pilar Jansen,8,2020,50.17
135,Pilar Jansen,9,2020,48.29
135,Pilar Jansen,10,2020,49.46
135,Pilar Jansen,11,2020,61.64
135,Pilar Jansen,0,2021,44.63
135,Pilar Jansen,1,2021,39.89
135,Pilar Jansen,2,2021,54.13
135,Pilar Jansen,3,2021,49.38
135,Pilar Jansen,4,2021,55.92
135,Pilar Jansen,5,2021,50.20
135,Pilar Jansen,6,2021,39.91
135,Pilar Jansen,7,2021,52.03
135,Pilar Jansen,8,2021,55.82
135,Pilar Jansen,9,2021,58.06
135,Pilar Jansen,10,2021,50.25
146,Ping Onyango,0,2020,44.69
146,Ping Onyango,1,2020,45.21
146,Ping Onyango,2,2020,51.24
146,Ping Onyango,3,2020,42.81
146,Ping Onyango,4,2020,57.94
146,Ping Onyango,5,2020,55.65
146,Ping Onyango,6,2020,43.97
146,Ping Onyango,7,2020,44.66
146,Ping Onyango,8,2020,52.59
146,Ping Onyango,9,2020,55.23
146,Ping Onyango,10,2020,54.66
146,Ping Onyango,11,2020,49.73
146,Ping Onyango,0,2021,52.18
146,Ping Onyango,1,2021,54.25
146,Ping Onyango,2,2021,45.36
146,Ping Onyango,3,2021,57.04
146,Ping Onyango,4,2021,54.88
146,Ping Onyango,5,2021,56.50
146,Ping Onyango,6,2021,56.52
146,Ping Onyango,7,2021,51.03
146,Ping Onyango,8,2021,56.36
146,Ping Onyango,9,2021,55.14
146,Ping Onyango,10,2021,53.75
39,Ping Reyes,0,2020,41.65
39,Ping Reyes,1,2020,52.47
39,Ping Reyes,2,2020,64.77
39,Ping Reyes,3,2020,48.55
39,Ping Reyes,4,2020,47.42
39,Ping Reyes,5,2020,58.17
39,Ping Reyes,6,2020,46.64
39,Ping Reyes,7,2020,41.97
39,Ping Reyes,8,2020,48.46
39,Ping Reyes,9,2020,47.75
39,Ping Reyes,10,2020,46.13
39,Ping Reyes,11,2020,44.23
39,Ping Reyes,0,2021,48.96
39,Ping Reyes,1,2021,46.03
39,Ping Reyes,2,2021,53.38
39,Ping Reyes,3,2021,59.67
39,Ping Reyes,4,2021,59.42
39,Ping Reyes,5,2021,41.81
39,Ping Reyes,6,2021,50.17
39,Ping Reyes,7,2021,61.46
39,Ping Reyes,8,2021,58.90
39,Ping Reyes,9,2021,47.06
39,Ping Reyes,10,2021,45.75
131,Purity Sato,0,2020,43.09
131,Purity Sato,1,2020,55.18
131,Purity Sato,2,2020,52.57
131,Purity Sato,3,2020,47.00
131,Purity Sato,4,2020,50.67
131,Purity Sato,5,2020,50.92
131,Purity Sato,6,2020,56.76
131,Purity Sato,7,2020,46.39
131,Purity Sato,8,2020,49.09
131,Purity Sato,9,2020,56.53
131,Purity Sato,10,2020,47.59
131,Purity Sato,11,2020,42.56
131,Purity Sato,0,2021,61.00
131,Purity Sato,1,2021,37.96
131,Purity Sato,2,2021,61.26
131,Purity Sato,3,2021,54.42
131,Purity Sato,4,2021,54.82
131,Purity Sato,5,2021,54.30
131,Purity Sato,6,2021,56.56
131,Purity Sato,7,2021,60.59
131,Purity Sato,8,2021,52.83
131,Purity Sato,9,2021,46.30
131,Purity Sato,10,2021,45.67
117,Pushpa Lawal,0,2020,44.32
117,Pushpa Lawal,1,2020,49.53
117,Pushpa Lawal,2,2020,47.51
117,Pushpa Lawal,3,2020,50.93
117,Pushpa Lawal,4,2020,43.73
117,Pushpa Lawal,5,2020,45.85
117,Pushpa Lawal,6,2020,53.73
117,Pushpa Lawal,7,2020,50.52
117,Pushpa Lawal,8,2020,50.71
117,Pushpa Lawal,9,2020,66.32
117,Pushpa Lawal,10,2020,56.12
117,Pushpa Lawal,11,2020,41.63
117,Pushpa Lawal,0,2021,50.63
117,Pushpa Lawal,1,2021,45.97
117,Pushpa Lawal,2,2021,43.78
117,Pushpa Lawal,3,2021,50.86
117,Pushpa Lawal,4,2021,54.00
117,Pushpa Lawal,5,2021,58.70
117,Pushpa Lawal,6,2021,50.32
117,Pushpa Lawal,7,2021,50.03
117,Pushpa Lawal,8,2021,53.77
117,Pushpa Lawal,9,2021,57.68
117,Pushpa Lawal,10,2021,59.50
41,Qing Nakano,0,2020,54.09
41,Qing Nakano,1,2020,49.88
41,Qing Nakano,2,2020,51.33
41,Qing Nakano,3,2020,57.68
41,Qing Nakano,4,2020,48.92
41,Qing Nakano,5,2020,48.68
41,Qing Nakano,6,2020,44.54
41,Qing Nakano,7,2020,54.39
41,Qing Nakano,8,2020,41.47
41,Qing Nakano,9,2020,47.00
41,Qing Nakano,10,2020,48.64
41,Qing Nakano,11,2020,54.29
41,Qing Nakano,0,2021,44.21
41,Qing Nakano,1,2021,51.88
41,Qing Nakano,2,2021,47.15
41,Qing Nakano,3,2021,53.74
41,Qing Nakano,4,2021,53.88
41,Qing Nakano,5,2021,55.36
41,Qing Nakano,6,2021,49.68
41,Qing Nakano,7,2021,51.69
41,Qing Nakano,8,2021,43.97
41,Qing Nakano,9,2021,48.73
41,Qing Nakano,10,2021,53.33
132,Radha Collins,0,2020,49.52
132,Radha Collins,1,2020,57.73
132,Radha Collins,2,2020,37.00
132,Radha Collins,3,2020,45.54
132,Radha Collins,4,2020,55.50
132,Radha Collins,5,2020,53.62
132,Radha Collins,6,2020,61.04
132,Radha Collins,7,2020,46.97
132,Radha Collins,8,2020,46.70
132,Radha Collins,9,2020,43.91
132,Radha Collins,10,2020,54.26
132,Radha Collins,11,2020,48.11
132,Radha Collins,0,2021,44.88
132,Radha Collins,1,2021,51.29
132,Radha Collins,2,2021,44.27
132,Radha Collins,3,2021,50.74
132,Radha Collins,4,2021,57.93
132,Radha Collins,5,2021,43.11
132,Radha Collins,6,2021,57.10
132,Radha Collins,7,2021,43.03
132,Radha Collins,8,2021,49.93
132,Radha Collins,9,2021,50.69
132,Radha Collins,10,2021,73.20
4,Ragnar Haraldsson,0,2020,55.19
4,Ragnar Haraldsson,1,2020,59.82
4,Ragnar Haraldsson,2,2020,44.91
4,Ragnar Haraldsson,3,2020,49.28
4,Ragnar Haraldsson,4,2020,52.35
4,Ragnar Haraldsson,5,2020,53.17
4,Ragnar Haraldsson,6,2020,47.11
4,Ragnar Haraldsson,7,2020,56.69
4,Ragnar Haraldsson,8,2020,49.40
4,Ragnar Haraldsson,9,2020,45.59
4,Ragnar Haraldsson,10,2020,40.24
4,Ragnar Haraldsson,11,2020,66.38
4,Ragnar Haraldsson,0,2021,60.88
4,Ragnar Haraldsson,1,2021,52.48
4,Ragnar Haraldsson,2,2021,46.26
4,Ragnar Haraldsson,3,2021,54.19
4,Ragnar Haraldsson,4,2021,56.80
4,Ragnar Haraldsson,5,2021,46.50
4,Ragnar Haraldsson,6,2021,50.25
4,Ragnar Haraldsson,7,2021,52.00
4,Ragnar Haraldsson,8,2021,50.79
4,Ragnar Haraldsson,9,2021,59.59
4,Ragnar Haraldsson,10,2021,49.00
51,Rajendra Lal,0,2020,39.17
51,Rajendra Lal,1,2020,56.15
51,Rajendra Lal,2,2020,53.36
51,Rajendra Lal,3,2020,51.24
51,Rajendra Lal,4,2020,52.54
51,Rajendra Lal,5,2020,57.97
51,Rajendra Lal,6,2020,54.17
51,Rajendra Lal,7,2020,53.00
51,Rajendra Lal,8,2020,50.06
51,Rajendra Lal,9,2020,45.68
51,Rajendra Lal,10,2020,48.46
51,Rajendra Lal,11,2020,49.62
51,Rajendra Lal,0,2021,49.16
51,Rajendra Lal,1,2021,49.61
51,Rajendra Lal,2,2021,43.97
51,Rajendra Lal,3,2021,52.60
51,Rajendra Lal,4,2021,48.62
51,Rajendra Lal,5,2021,52.87
51,Rajendra Lal,6,2021,53.62
51,Rajendra Lal,7,2021,43.41
51,Rajendra Lal,8,2021,52.79
51,Rajendra Lal,9,2021,48.18
51,Rajendra Lal,10,2021,36.33
14,Rajendra Tian,0,2020,55.41
14,Rajendra Tian,1,2020,52.22
14,Rajendra Tian,2,2020,53.90
14,Rajendra Tian,3,2020,42.38
14,Rajendra Tian,4,2020,63.41
14,Rajendra Tian,5,2020,48.19
14,Rajendra Tian,6,2020,44.29
14,Rajendra Tian,7,2020,53.89
14,Rajendra Tian,8,2020,63.58
14,Rajendra Tian,9,2020,49.70
14,Rajendra Tian,10,2020,51.35
14,Rajendra Tian,11,2020,49.89
14,Rajendra Tian,0,2021,50.68
14,Rajendra Tian,1,2021,58.20
14,Rajendra Tian,2,2021,52.83
14,Rajendra Tian,3,2021,57.42
14,Rajendra Tian,4,2021,55.36
14,Rajendra Tian,5,2021,50.16
14,Rajendra Tian,6,2021,51.39
14,Rajendra Tian,7,2021,50.39
14,Rajendra Tian,8,2021,50.88
14,Rajendra Tian,9,2021,53.69
14,Rajendra Tian,10,2021,50.50
49,Rajesh Jimenez,0,2020,60.24
49,Rajesh Jimenez,1,2020,51.71
49,Rajesh Jimenez,2,2020,42.55
49,Rajesh Jimenez,3,2020,55.29
49,Rajesh Jimenez,4,2020,57.57
49,Rajesh Jimenez,5,2020,54.32
49,Rajesh Jimenez,6,2020,58.96
49,Rajesh Jimenez,7,2020,57.33
49,Rajesh Jimenez,8,2020,56.48
49,Rajesh Jimenez,9,2020,44.78
49,Rajesh Jimenez,10,2020,48.66
49,Rajesh Jimenez,11,2020,53.53
49,Rajesh Jimenez,0,2021,55.76
49,Rajesh Jimenez,1,2021,53.48
49,Rajesh Jimenez,2,2021,49.44
49,Rajesh Jimenez,3,2021,58.93
49,Rajesh Jimenez,4,2021,45.22
49,Rajesh Jimenez,5,2021,51.14
49,Rajesh Jimenez,6,2021,46.03
49,Rajesh Jimenez,7,2021,51.19
49,Rajesh Jimenez,8,2021,42.24
49,Rajesh Jimenez,9,2021,48.32
49,Rajesh Jimenez,10,2021,47.67
30,Ravi Rani,0,2020,51.39
30,Ravi Rani,1,2020,54.69
30,Ravi Rani,2,2020,42.61
30,Ravi Rani,3,2020,42.15
30,Ravi Rani,4,2020,51.68
30,Ravi Rani,5,2020,49.14
30,Ravi Rani,6,2020,42.36
30,Ravi Rani,7,2020,47.69
30,Ravi Rani,8,2020,57.38
30,Ravi Rani,9,2020,56.43
30,Ravi Rani,10,2020,46.47
30,Ravi Rani,11,2020,45.88
30,Ravi Rani,0,2021,50.74
30,Ravi Rani,1,2021,40.86
30,Ravi Rani,2,2021,44.74
30,Ravi Rani,3,2021,60.79
30,Ravi Rani,4,2021,58.90
30,Ravi Rani,5,2021,40.31
30,Ravi Rani,6,2021,57.57
30,Ravi Rani,7,2021,59.57
30,Ravi Rani,8,2021,44.14
30,Ravi Rani,9,2021,55.52
30,Ravi Rani,10,2021,26.13
40,Renate Yoshida,0,2020,48.90
40,Renate Yoshida,1,2020,58.64
40,Renate Yoshida,2,2020,43.29
40,Renate Yoshida,3,2020,39.03
40,Renate Yoshida,4,2020,58.09
40,Renate Yoshida,5,2020,46.68
40,Renate Yoshida,6,2020,45.45
40,Renate Yoshida,7,2020,52.14
40,Renate Yoshida,8,2020,58.56
40,Renate Yoshida,9,2020,44.88
40,Renate Yoshida,10,2020,47.97
40,Renate Yoshida,11,2020,40.41
40,Renate Yoshida,0,2021,43.06
40,Renate Yoshida,1,2021,47.68
40,Renate Yoshida,2,2021,47.26
40,Renate Yoshida,3,2021,58.84
40,Renate Yoshida,4,2021,48.73
40,Renate Yoshida,5,2021,52.12
40,Renate Yoshida,6,2021,54.35
40,Renate Yoshida,7,2021,57.54
40,Renate Yoshida,8,2021,50.73
40,Renate Yoshida,9,2021,53.34
40,Renate Yoshida,10,2021,43.45
69,Richard Sanchez,0,2020,55.00
69,Richard Sanchez,1,2020,56.10
69,Richard Sanchez,2,2020,43.50
69,Richard Sanchez,3,2020,52.71
69,Richard Sanchez,4,2020,44.11
69,Richard Sanchez,5,2020,51.68
69,Richard Sanchez,6,2020,40.56
69,Richard Sanchez,7,2020,53.61
69,Richard Sanchez,8,2020,52.07
69,Richard Sanchez,9,2020,53.98
69,Richard Sanchez,10,2020,53.86
69,Richard Sanchez,11,2020,57.43
69,Richard Sanchez,0,2021,43.06
69,Richard Sanchez,1,2021,49.94
69,Richard Sanchez,2,2021,62.62
69,Richard Sanchez,3,2021,52.47
69,Richard Sanchez,4,2021,52.67
69,Richard Sanchez,5,2021,56.39
69,Richard Sanchez,6,2021,55.35
69,Richard Sanchez,7,2021,48.54
69,Richard Sanchez,8,2021,46.13
69,Richard Sanchez,9,2021,47.70
69,Richard Sanchez,10,2021,54.50
86,Rosa Sitwat,0,2020,46.48
86,Rosa Sitwat,1,2020,53.23
86,Rosa Sitwat,2,2020,49.76
86,Rosa Sitwat,3,2020,55.28
86,Rosa Sitwat,4,2020,50.71
86,Rosa Sitwat,5,2020,54.04
86,Rosa Sitwat,6,2020,58.00
86,Rosa Sitwat,7,2020,50.37
86,Rosa Sitwat,8,2020,59.03
86,Rosa Sitwat,9,2020,53.12
86,Rosa Sitwat,10,2020,52.87
86,Rosa Sitwat,11,2020,38.84
86,Rosa Sitwat,0,2021,60.70
86,Rosa Sitwat,1,2021,58.96
86,Rosa Sitwat,2,2021,39.39
86,Rosa Sitwat,3,2021,39.58
86,Rosa Sitwat,4,2021,51.91
86,Rosa Sitwat,5,2021,51.96
86,Rosa Sitwat,6,2021,43.69
86,Rosa Sitwat,7,2021,51.69
86,Rosa Sitwat,8,2021,55.35
86,Rosa Sitwat,9,2021,55.08
86,Rosa Sitwat,10,2021,20.25
77,Sarah Kowalczyk,0,2020,49.08
77,Sarah Kowalczyk,1,2020,46.07
77,Sarah Kowalczyk,2,2020,53.87
77,Sarah Kowalczyk,3,2020,43.68
77,Sarah Kowalczyk,4,2020,48.79
77,Sarah Kowalczyk,5,2020,44.16
77,Sarah Kowalczyk,6,2020,52.13
77,Sarah Kowalczyk,7,2020,50.11
77,Sarah Kowalczyk,8,2020,58.37
77,Sarah Kowalczyk,9,2020,51.95
