idVendedor,nomeVendedor,valor
55,Johanna Begum,4290.96
77,Sarah Kowalczyk,4290.96
20,Yael Hernandez,4290.96
106,Somkhit Shemesh,4290.96
114,Esther Hassan,4290.96
20,Yael Hernandez,4284.299999999999
135,Pilar Jansen,4284.299999999999
85,Suman Mbatha,4284.299999999999
99,Mikhail Yakovleva,4284.299999999999
18,Gisela Chukwu,4284.299999999999
117,Pushpa Lawal,4284.299999999999
43,Keiko Bala,4284.299999999999
79,Mikhail Nikolaev,4284.299999999999
78,Manuel Schmid,4284.299999999999
147,Li Hughes,4284.299999999999
32,Watsana Smits,4284.299999999999
3,Frank Mahagna,4284.299999999999
147,Li Hughes,4284.299999999999
91,Janusz Young,4284.299999999999
78,Manuel Schmid,4284.299999999999
54,Jianjun Coetzee,4284.299999999999
99,Mikhail Yakovleva,4284.299999999999
17,Somphong Kowalczyk,4284.299999999999
27,Vijay Gomez,4284.299999999999
27,Vijay Gomez,4284.299999999999
4,Ragnar Haraldsson,4284.299999999999
89,Winai Njoroge,4284.299999999999
139,Nonhlanhla Dijkstra,4284.299999999999
79,Mikhail Nikolaev,4284.299999999999
88,Suphaphon Aminu,4284.299999999999
39,Ping Reyes,4284.299999999999
98,Bjarni Fujita,4284.299999999999
13,Andrew Kowalski,4284.299999999999
73,Joyce Chmielewski,4284.299999999999
88,Suphaphon Aminu,4284.299999999999
136,Zandile Atieno,4283.7300000000005
106,Somkhit Shemesh,4283.7300000000005
35,Zandile Lavyan,4283.7300000000005
6,Matt Fujii,4283.7300000000005
22,Isabel Sakamoto,4283.7300000000005
149,Eunice Powell,4283.7300000000005
40,Renate Yoshida,4283.7300000000005
144,Pablo Zoabi,4283.7300000000005
136,Zandile Atieno,4283.7300000000005
111,Martha Vasilev,4283.7300000000005
116,Johan Sitwat,4283.7300000000005
21,Hisako Iglesias,4283.7300000000005
140,David Venter,4283.7300000000005
46,Mitsuo Nel,4283.7300000000005
51,Rajendra Lal,4283.7300000000005
40,Renate Yoshida,4283.7300000000005
24,Horst Moreno,4283.7300000000005
117,Pushpa Lawal,4283.7300000000005
123,Victor Sulaiman,4283.7300000000005
99,Mikhail Yakovleva,4282.33
52,Natalya Sah,4282.33
34,Elke Lal,4282.33
96,Dariusz Vazquez,4282.33
9,Francisca Wen,4282.33
22,Isabel Sakamoto,4282.33
97,Min Molefe,4282.33
76,Lilian Mondal,4282.33
72,Mary Thompson,4282.33
6,Matt Fujii,4282.33
99,Mikhail Yakovleva,4282.33
69,Richard Sanchez,4282.33
100,Carmen Wagner,4282.33
61,Ester Ngobeni,4282.33
51,Rajendra Lal,4282.33
127,Michal Makarov,4282.33
35,Zandile Lavyan,4282.33
126,Ana Roberts,4282.33
43,Keiko Bala,4282.33
140,David Venter,4282.33
122,Mitsuo Rumbelow,4280.64
61,Ester Ngobeni,4280.64
35,Zandile Lavyan,4280.64
72,Mary Thompson,4280.64
26,Uriy Rowlands,4280.64
106,Somkhit Shemesh,4280.64
147,Li Hughes,4280.64
115,Jose Das,4280.64
86,Rosa Sitwat,4280.64
145,Urai Andreev,4280.64
116,Johan Sitwat,4280.64
85,Suman Mbatha,4280.64
114,Esther Hassan,4280.64
71,Xiaoyan Mishra,4280.64
100,Carmen Wagner,4280.64
73,Joyce Chmielewski,4280.64
95,Yael Smee,4280.64
19,Mercy Janssen,4280.64
15,Hiromi Egorova,4280.64
112,Tatyana Van-Beek,4269.12
92,Karen Ali,4269.12
117,Pushpa Lawal,4269.12
2,Wanphen Okada,4269.12
33,Lijun Kumar,4269.12
116,Johan Sitwat,4269.12
1,Esther Chided,4269.12
15,Hiromi Egorova,4269.12
45,Andrzej Smoakley,4269.12
26,Uriy Rowlands,4269.12
132,Radha Collins,4269.12
108,Jianguo Lehmann,4269.12
32,Watsana Smits,4269.12
5,Joyce Baker,4269.12
110,Isa Khoza,4269.12
61,Ester Ngobeni,4269.12
13,Andrew Kowalski,4269.12
57,Tadashi Gumede,4269.12
104,Chan Sasaki,4263.74
139,Nonhlanhla Dijkstra,4263.74
128,Lyubov Molina,4263.74
92,Karen Ali,4263.74
98,Bjarni Fujita,4263.74
9,Francisca Wen,4263.74
95,Yael Smee,4263.74
99,Mikhail Yakovleva,4263.74
127,Michal Makarov,4263.74
89,Winai Njoroge,4263.74
69,Richard Sanchez,4263.74
101,Yahaya Su,4263.74
17,Somphong Kowalczyk,4263.74
118,Muhammed Molefe,4263.74
116,Johan Sitwat,4263.74
2,Wanphen Okada,4263.74
110,Isa Khoza,4263.74
5,Joyce Baker,4259.64
117,Pushpa Lawal,4259.64
80,Karolina Mondal,4259.64
20,Yael Hernandez,4259.64
59,Barbara Kimura,4259.64
16,Aleksandr Wairimu,4259.64
128,Lyubov Molina,4259.64
31,Christa Yuan,4259.64
32,Watsana Smits,4259.64
54,Jianjun Coetzee,4259.64
1,Esther Chided,4259.64
118,Muhammed Molefe,4259.64
77,Sarah Kowalczyk,4259.64
90,Vijay Pietrzak,4259.64
105,Yue Mahagna,4259.64
9,Francisca Wen,4259.64
128,Lyubov Molina,4259.64
86,Rosa Sitwat,4259.64
102,Nancy Shevchenko,4259.64
100,Carmen Wagner,4259.64
83,Liping Suzuki,4259.64
98,Bjarni Fujita,4259.64
18,Gisela Chukwu,4259.64
33,Lijun Kumar,4259.64
26,Uriy Rowlands,4259.64
21,Hisako Iglesias,4259.64
33,Lijun Kumar,4259.64
51,Rajendra Lal,4259.64
65,Fumiko De-Groot,4238.21
150,Asha Ngubane,4238.21
99,Mikhail Yakovleva,4238.21
27,Vijay Gomez,4238.21
85,Suman Mbatha,4238.21
118,Muhammed Molefe,4238.21
125,Jianguo Cruz,4238.21
110,Isa Khoza,4238.21
28,Marina Goto,4238.21
91,Janusz Young,4238.21
78,Manuel Schmid,4238.21
137,Maciej Endo,4238.21
101,Yahaya Su,4238.21
33,Lijun Kumar,4238.21
125,Jianguo Cruz,4238.21
24,Horst Moreno,4238.21
45,Andrzej Smoakley,4238.21
108,Jianguo Lehmann,4238.21
138,Andrey Pfeiffer,4238.21
124,Alyona Yahaya,4238.21
113,Alexander Santos,4238.21
48,Mahmood Li,4238.21
80,Karolina Mondal,4235.9400000000005
145,Urai Andreev,4235.9400000000005
94,Karl-Heinz Nikolaev,4235.9400000000005
134,Yhudiyt Williams,4235.9400000000005
146,Ping Onyango,4235.9400000000005
107,Asha Ostrowski,4235.9400000000005
65,Fumiko De-Groot,4235.9400000000005
28,Marina Goto,4235.9400000000005
9,Francisca Wen,4235.9400000000005
121,Edda Davies,4235.9400000000005
32,Watsana Smits,4235.9400000000005
140,David Venter,4235.9400000000005
112,Tatyana Van-Beek,4235.9400000000005
5,Joyce Baker,4235.9400000000005
54,Jianjun Coetzee,4235.9400000000005
56,Fran Mthembu,4235.9400000000005
143,Heinz Lis,4235.9400000000005
87,Kjartan Mwangi,4235.9400000000005
93,Dieter Paswan,4235.9400000000005
38,Ling Dlamini,4235.9400000000005
116,Johan Sitwat,4235.9400000000005
71,Xiaoyan Mishra,4233.36
129,Mali Blom,4233.36
61,Ester Ngobeni,4233.36
94,Karl-Heinz Nikolaev,4233.36
17,Somphong Kowalczyk,4233.36
18,Gisela Chukwu,4233.36
99,Mikhail Yakovleva,4233.36
79,Mikhail Nikolaev,4233.36
101,Yahaya Su,4233.36
20,Yael Hernandez,4233.36
107,Asha Ostrowski,4233.36
99,Mikhail Yakovleva,4231.52
53,Susanne Vaknin,4231.52
95,Yael Smee,4231.52
148,Meiyr Green,4231.52
74,Joyce Mahato,4231.52
73,Joyce Chmielewski,4231.52
55,Johanna Begum,4231.52
82,Hiroshi Morozova,4231.52
49,Rajesh Jimenez,4231.52
20,Yael Hernandez,4231.52
69,Richard Sanchez,4231.52
66,Helmut Van-Beek,4231.52
26,Uriy Rowlands,4231.52
19,Mercy Janssen,4231.52
110,Isa Khoza,4231.52
80,Karolina Mondal,4231.52
128,Lyubov Molina,4231.52
68,Miykhal Novikov,4231.52
68,Miykhal Novikov,4231.52
11,Irina Okon,4231.52
20,Yael Hernandez,4231.52
17,Somphong Kowalczyk,4231.52
106,Somkhit Shemesh,4231.52
48,Mahmood Li,4231.52
34,Elke Lal,4219.53
101,Yahaya Su,4219.53
3,Frank Mahagna,4219.53
57,Tadashi Gumede,4219.53
12,Olga Zakharova,4219.53
134,Yhudiyt Williams,4219.53
56,Fran Mthembu,4219.53
41,Qing Nakano,4219.53
91,Janusz Young,4219.53
25,Gisela Umar,4219.53
126,Ana Roberts,4219.53
50,Hadiza Schmidt,4219.53
130,Marina Wojciechowski,4219.53
19,Mercy Janssen,4219.53
142,Hong Barasa,4219.53
23,Anton Buthelezi,4217.28
134,Yhudiyt Williams,4217.28
130,Marina Wojciechowski,4217.28
78,Manuel Schmid,4217.28
63,Sombun Schmid,4217.28
60,Abubakar Popov,4217.28
22,Isabel Sakamoto,4217.28
123,Victor Sulaiman,4217.28
32,Watsana Smits,4217.28
34,Elke Lal,4217.28
8,Lakshmi Wright,4217.28
84,Janet Lee,4217.28
113,Alexander Santos,4217.28
4,Ragnar Haraldsson,4217.28
120,Chen John,4217.28
131,Purity Sato,4217.28
4,Ragnar Haraldsson,4217.28
94,Karl-Heinz Nikolaev,4217.28
48,Mahmood Li,4217.28
34,Elke Lal,4217.28
87,Kjartan Mwangi,4217.28
76,Lilian Mondal,4207.799999999999
68,Miykhal Novikov,4207.799999999999
3,Frank Mahagna,4207.799999999999
150,Asha Ngubane,4207.799999999999
80,Karolina Mondal,4207.799999999999
5,Joyce Baker,4207.799999999999
42,Lukasz Ikeda,4207.799999999999
146,Ping Onyango,4207.799999999999
136,Zandile Atieno,4207.799999999999
98,Bjarni Fujita,4207.799999999999
53,Susanne Vaknin,4207.799999999999
137,Maciej Endo,4207.799999999999
34,Elke Lal,4207.799999999999
37,Sunday Cano,4207.799999999999
123,Victor Sulaiman,4207.799999999999
13,Andrew Kowalski,4207.799999999999
131,Purity Sato,4207.799999999999
144,Pablo Zoabi,4204.3
100,Carmen Wagner,4204.3
76,Lilian Mondal,4204.3
148,Meiyr Green,4204.3
67,Karen Patil,4204.3
2,Wanphen Okada,4204.3
101,Yahaya Su,4204.3
132,Radha Collins,4204.3
112,Tatyana Van-Beek,4204.3
144,Pablo Zoabi,4204.3
87,Kjartan Mwangi,4204.3
16,Aleksandr Wairimu,4204.3
120,Chen John,4204.3
64,Ming Gil,4204.3
47,Krzysztof Ishii,4204.3
8,Lakshmi Wright,4204.3
37,Sunday Cano,4204.3
117,Pushpa Lawal,4204.3
120,Chen John,4204.3
8,Lakshmi Wright,4204.3
135,Pilar Jansen,4204.3
3,Frank Mahagna,4193.9
52,Natalya Sah,4193.9
49,Rajesh Jimenez,4193.9
130,Marina Wojciechowski,4193.9
148,Meiyr Green,4193.9
68,Miykhal Novikov,4193.9
5,Joyce Baker,4193.9
122,Mitsuo Rumbelow,4193.9
112,Tatyana Van-Beek,4193.9
145,Urai Andreev,4193.9
70,Karolina Edwards,4193.9
84,Janet Lee,4193.9
75,Tebogo Kim,4193.9
88,Suphaphon Aminu,4193.9
11,Irina Okon,4193.9
55,Johanna Begum,4193.9
65,Fumiko De-Groot,4193.9
16,Aleksandr Wairimu,4156.2
119,Lan Hoekstra,4156.2
20,Yael Hernandez,4156.2
20,Yael Hernandez,4156.2
144,Pablo Zoabi,4156.2
5,Joyce Baker,4152.849999999999
18,Gisela Chukwu,4152.849999999999
76,Lilian Mondal,4152.849999999999
80,Karolina Mondal,4152.849999999999
56,Fran Mthembu,4152.849999999999
18,Gisela Chukwu,4152.849999999999
130,Marina Wojciechowski,4152.849999999999
84,Janet Lee,4152.849999999999
108,Jianguo Lehmann,4152.849999999999
146,Ping Onyango,4152.849999999999
84,Janet Lee,4152.849999999999
86,Rosa Sitwat,4152.849999999999
88,Suphaphon Aminu,4152.849999999999
107,Asha Ostrowski,4152.849999999999
133,Ana Phillips,4152.849999999999
18,Gisela Chukwu,4152.849999999999
139,Nonhlanhla Dijkstra,4152.849999999999
27,Vijay Gomez,4152.849999999999
26,Uriy Rowlands,4152.849999999999
14,Rajendra Tian,4152.849999999999
9,Francisca Wen,4152.849999999999
54,Jianjun Coetzee,4151.68
14,Rajendra Tian,4151.68
108,Jianguo Lehmann,4151.68
90,Vijay Pietrzak,4151.68
47,Krzysztof Ishii,4151.68
105,Yue Mahagna,4151.68
124,Alyona Yahaya,4151.68
120,Chen John,4151.68
102,Nancy Shevchenko,4151.68
3,Frank Mahagna,4151.68
46,Mitsuo Nel,4151.68
92,Karen Ali,4151.68
93,Dieter Paswan,4151.68
46,Mitsuo Nel,4151.68
79,Mikhail Nikolaev,4151.68
89,Winai Njoroge,4151.68
40,Renate Yoshida,4151.68
34,Elke Lal,4151.68
85,Suman Mbatha,4151.68
67,Karen Patil,4151.68
68,Miykhal Novikov,4151.68
60,Abubakar Popov,4151.68
36,Lihua Kamau,4134.24
26,Uriy Rowlands,4134.24
95,Yael Smee,4134.24
79,Mikhail Nikolaev,4134.24
90,Vijay Pietrzak,4134.24
71,Xiaoyan Mishra,4134.24
118,Muhammed Molefe,4134.24
142,Hong Barasa,4134.24
111,Martha Vasilev,4134.24
103,Irina Maluleke,4134.24
138,Andrey Pfeiffer,4134.24
78,Manuel Schmid,4134.24
124,Alyona Yahaya,4134.24
2,Wanphen Okada,4134.24
127,Michal Makarov,4134.24
69,Richard Sanchez,4134.24
45,Andrzej Smoakley,4134.24
116,Johan Sitwat,4133.610000000001
110,Isa Khoza,4133.610000000001
148,Meiyr Green,4133.610000000001
117,Pushpa Lawal,4133.610000000001
4,Ragnar Haraldsson,4133.610000000001
146,Ping Onyango,4133.610000000001
88,Suphaphon Aminu,4133.610000000001
106,Somkhit Shemesh,4133.610000000001
13,Andrew Kowalski,4133.610000000001
83,Liping Suzuki,4133.610000000001
41,Qing Nakano,4133.610000000001
40,Renate Yoshida,4133.610000000001
2,Wanphen Okada,4133.610000000001
127,Michal Makarov,4133.610000000001
4,Ragnar Haraldsson,4133.610000000001
146,Ping Onyango,4133.610000000001
107,Asha Ostrowski,4133.610000000001
107,Asha Ostrowski,4133.610000000001
74,Joyce Mahato,4133.610000000001
94,Karl-Heinz Nikolaev,4133.610000000001
71,Xiaoyan Mishra,4130.56
106,Somkhit Shemesh,4130.56
123,Victor Sulaiman,4130.56
24,Horst Moreno,4130.56
74,Joyce Mahato,4130.56
17,Somphong Kowalczyk,4130.56
32,Watsana Smits,4130.56
143,Heinz Lis,4130.56
148,Meiyr Green,4130.56
49,Rajesh Jimenez,4130.56
104,Chan Sasaki,4130.56
142,Hong Barasa,4130.56
73,Joyce Chmielewski,4130.56
3,Frank Mahagna,4130.56
86,Rosa Sitwat,4130.56
149,Eunice Powell,4130.56
28,Marina Goto,4130.56
57,Tadashi Gumede,4130.56
13,Andrew Kowalski,4130.56
13,Andrew Kowalski,4130.56
30,Ravi Rani,4130.56
119,Lan Hoekstra,4130.56
18,Gisela Chukwu,4130.56
96,Dariusz Vazquez,4130.56
29,Jose-Manuel Pawlak,4103.4
119,Lan Hoekstra,4103.4
74,Joyce Mahato,4103.4
67,Karen Patil,4103.4
99,Mikhail Yakovleva,4103.4
30,Ravi Rani,4103.4
25,Gisela Umar,4103.4
80,Karolina Mondal,4103.4
2,Wanphen Okada,4103.4
49,Rajesh Jimenez,4103.4
87,Kjartan Mwangi,4103.4
52,Natalya Sah,4103.4
20,Yael Hernandez,4103.4
117,Pushpa Lawal,4103.4
114,Esther Hassan,4103.4
88,Suphaphon Aminu,4103.4
73,Joyce Chmielewski,4103.4
115,Jose Das,4103.4
89,Winai Njoroge,4103.4
118,Muhammed Molefe,4103.4
61,Ester Ngobeni,4103.4
6,Matt Fujii,4103.4
47,Krzysztof Ishii,4103.4
147,Li Hughes,4103.4
5,Joyce Baker,4103.4
104,Chan Sasaki,4103.4
48,Mahmood Li,4103.4
15,Hiromi Egorova,4103.4
19,Mercy Janssen,4096.8
51,Rajendra Lal,4096.8
144,Pablo Zoabi,4096.8
80,Karolina Mondal,4096.8
72,Mary Thompson,4096.8
59,Barbara Kimura,4096.8
140,David Venter,4096.8
41,Qing Nakano,4096.8
61,Ester Ngobeni,4096.8
35,Zandile Lavyan,4096.8
2,Wanphen Okada,4096.8
24,Horst Moreno,4096.8
36,Lihua Kamau,4096.8
98,Bjarni Fujita,4096.8
86,Rosa Sitwat,4096.8
58,Justyna Nikolaev,4096.8
125,Jianguo Cruz,4096.8
71,Xiaoyan Mishra,4096.8
120,Chen John,4096.8
74,Joyce Mahato,4096.8
147,Li Hughes,4096.8
138,Andrey Pfeiffer,4096.8
10,Alan Allen,4096.8
10,Alan Allen,4094.09
124,Alyona Yahaya,4094.09
94,Karl-Heinz Nikolaev,4094.09
103,Irina Maluleke,4094.09
59,Barbara Kimura,4094.09
3,Frank Mahagna,4094.09
8,Lakshmi Wright,4094.09
68,Miykhal Novikov,4094.09
58,Justyna Nikolaev,4094.09
122,Mitsuo Rumbelow,4094.09
83,Liping Suzuki,4094.09
149,Eunice Powell,4094.09
42,Lukasz Ikeda,4094.09
92,Karen Ali,4094.09
6,Matt Fujii,4085.85
76,Lilian Mondal,4085.85
5,Joyce Baker,4085.85
120,Chen John,4085.85
15,Hiromi Egorova,4085.85
2,Wanphen Okada,4085.85
25,Gisela Umar,4085.85
57,Tadashi Gumede,4085.85
104,Chan Sasaki,4085.85
148,Meiyr Green,4085.85
43,Keiko Bala,4085.85
80,Karolina Mondal,4085.85
5,Joyce Baker,4085.85
89,Winai Njoroge,4085.85
49,Rajesh Jimenez,4085.85
120,Chen John,4085.85
67,Karen Patil,4085.85
55,Johanna Begum,4085.73
49,Rajesh Jimenez,4085.73
27,Vijay Gomez,4085.73
137,Maciej Endo,4085.73
30,Ravi Rani,4085.73
115,Jose Das,4085.73
31,Christa Yuan,4085.73
102,Nancy Shevchenko,4085.73
128,Lyubov Molina,4085.73
12,Olga Zakharova,4085.73
47,Krzysztof Ishii,4085.73
103,Irina Maluleke,4085.73
89,Winai Njoroge,4085.73
6,Matt Fujii,4085.73
138,Andrey Pfeiffer,4085.73
5,Joyce Baker,4085.73
138,Andrey Pfeiffer,4085.73
26,Uriy Rowlands,4085.73
66,Helmut Van-Beek,4085.73
89,Winai Njoroge,4080.23
89,Winai Njoroge,4080.23
10,Alan Allen,4080.23
40,Renate Yoshida,4080.23
35,Zandile Lavyan,4080.23
132,Radha Collins,4080.23
63,Sombun Schmid,4080.23
43,Keiko Bala,4080.23
17,Somphong Kowalczyk,4080.23
71,Xiaoyan Mishra,4080.23
99,Mikhail Yakovleva,4080.23
121,Edda Davies,4080.23
75,Tebogo Kim,4080.23
48,Mahmood Li,4080.23
56,Fran Mthembu,4080.23
125,Jianguo Cruz,4080.23
67,Karen Patil,4080.23
42,Lukasz Ikeda,4080.23
146,Ping Onyango,4080.23
95,Yael Smee,4080.23
80,Karolina Mondal,4080.23
60,Abubakar Popov,4080.23
92,Karen Ali,4080.23
56,Fran Mthembu,4080.23
121,Edda Davies,4080.23
17,Somphong Kowalczyk,4078.3599999999997
60,Abubakar Popov,4078.3599999999997
86,Rosa Sitwat,4078.3599999999997
68,Miykhal Novikov,4078.3599999999997
68,Miykhal Novikov,4078.3599999999997
88,Suphaphon Aminu,4078.3599999999997
83,Liping Suzuki,4078.3599999999997
69,Richard Sanchez,4078.3599999999997
131,Purity Sato,4078.3599999999997
136,Zandile Atieno,4078.3599999999997
122,Mitsuo Rumbelow,4078.3599999999997
111,Martha Vasilev,4078.3599999999997
55,Johanna Begum,4078.3599999999997
106,Somkhit Shemesh,4078.3599999999997
111,Martha Vasilev,4078.3599999999997
135,Pilar Jansen,4078.3599999999997
131,Purity Sato,4078.3599999999997
25,Gisela Umar,4078.3599999999997
40,Renate Yoshida,4078.3599999999997
130,Marina Wojciechowski,4078.3599999999997
68,Miykhal Novikov,4078.3599999999997
130,Marina Wojciechowski,4078.3599999999997
46,Mitsuo Nel,4074.6200000000003
21,Hisako Iglesias,4074.6200000000003
88,Suphaphon Aminu,4074.6200000000003
126,Ana Roberts,4074.6200000000003
111,Martha Vasilev,4074.6200000000003
129,Mali Blom,4074.6200000000003
144,Pablo Zoabi,4074.6200000000003
54,Jianjun Coetzee,4074.6200000000003
34,Elke Lal,4074.6200000000003
109,Sunday Richter,4074.6200000000003
35,Zandile Lavyan,4074.6200000000003
11,Irina Okon,4074.6200000000003
45,Andrzej Smoakley,4074.6200000000003
110,Isa Khoza,4074.6200000000003
117,Pushpa Lawal,4074.6200000000003
81,Ngozi Qiu,4074.6200000000003
92,Karen Ali,4074.6200000000003
27,Vijay Gomez,4074.6200000000003
32,Watsana Smits,4074.6200000000003
145,Urai Andreev,4074.6200000000003
120,Chen John,4074.6200000000003
55,Johanna Begum,4074.6200000000003
121,Edda Davies,4074.6200000000003
32,Watsana Smits,4074.6200000000003
124,Alyona Yahaya,4074.07
97,Min Molefe,4074.07
85,Suman Mbatha,4074.07
61,Ester Ngobeni,4074.07
109,Sunday Richter,4074.07
98,Bjarni Fujita,4074.07
25,Gisela Umar,4074.07
123,Victor Sulaiman,4074.07
4,Ragnar Haraldsson,4074.07
144,Pablo Zoabi,4074.07
41,Qing Nakano,4074.07
19,Mercy Janssen,4074.07
136,Zandile Atieno,4074.07
53,Susanne Vaknin,4074.07
26,Uriy Rowlands,4074.07
150,Asha Ngubane,4074.07
51,Rajendra Lal,4074.07
36,Lihua Kamau,4074.07
105,Yue Mahagna,4074.07
14,Rajendra Tian,4071.84
137,Maciej Endo,4071.84
44,Adiy Lang,4071.84
84,Janet Lee,4071.84
29,Jose-Manuel Pawlak,4071.84
6,Matt Fujii,4071.84
141,Yhudiyt Kozlova,4071.84
20,Yael Hernandez,4071.84
63,Sombun Schmid,4071.84
87,Kjartan Mwangi,4071.84
98,Bjarni Fujita,4071.84
21,Hisako Iglesias,4071.84
55,Johanna Begum,4071.84
60,Abubakar Popov,4071.84
112,Tatyana Van-Beek,4071.84
65,Fumiko De-Groot,4071.84
56,Fran Mthembu,4071.84
46,Mitsuo Nel,4071.84
148,Meiyr Green,4071.84
46,Mitsuo Nel,4071.84
41,Qing Nakano,4071.84
147,Li Hughes,4071.84
8,Lakshmi Wright,4071.84
71,Xiaoyan Mishra,4071.5099999999998
4,Ragnar Haraldsson,4071.5099999999998
128,Lyubov Molina,4071.5099999999998
93,Dieter Paswan,4071.5099999999998
35,Zandile Lavyan,4071.5099999999998
40,Renate Yoshida,4071.5099999999998
137,Maciej Endo,4071.5099999999998
38,Ling Dlamini,4071.5099999999998
39,Ping Reyes,4071.5099999999998
99,Mikhail Yakovleva,4071.5099999999998
5,Joyce Baker,4071.5099999999998
134,Yhudiyt Williams,4071.5099999999998
57,Tadashi Gumede,4071.5099999999998
41,Qing Nakano,4071.5099999999998
150,Asha Ngubane,4071.5099999999998
109,Sunday Richter,4071.5099999999998
124,Alyona Yahaya,4071.5099999999998
116,Johan Sitwat,4071.5099999999998
20,Yael Hernandez,4071.5099999999998
16,Aleksandr Wairimu,4071.5099999999998
102,Nancy Shevchenko,4071.5099999999998
106,Somkhit Shemesh,4071.5099999999998
118,Muhammed Molefe,4070.5499999999997
104,Chan Sasaki,4070.5499999999997
108,Jianguo Lehmann,4070.5499999999997
120,Chen John,4070.5499999999997
147,Li Hughes,4070.5499999999997
106,Somkhit Shemesh,4070.5499999999997
93,Dieter Paswan,4070.5499999999997
126,Ana Roberts,4070.5499999999997
109,Sunday Richter,4070.5499999999997
141,Yhudiyt Kozlova,4070.5499999999997
90,Vijay Pietrzak,4070.5499999999997
140,David Venter,4070.5499999999997
22,Isabel Sakamoto,4070.5499999999997
58,Justyna Nikolaev,4070.5499999999997
48,Mahmood Li,4070.5499999999997
148,Meiyr Green,4070.5499999999997
109,Sunday Richter,4070.5499999999997
3,Frank Mahagna,4070.5499999999997
29,Jose-Manuel Pawlak,4068.7200000000003
54,Jianjun Coetzee,4068.7200000000003
2,Wanphen Okada,4068.7200000000003
39,Ping Reyes,4068.7200000000003
29,Jose-Manuel Pawlak,4068.7200000000003
9,Francisca Wen,4068.7200000000003
141,Yhudiyt Kozlova,4068.7200000000003
88,Suphaphon Aminu,4068.7200000000003
69,Richard Sanchez,4068.7200000000003
4,Ragnar Haraldsson,4068.7200000000003
79,Mikhail Nikolaev,4068.7200000000003
136,Zandile Atieno,4068.7200000000003
145,Urai Andreev,4068.7200000000003
13,Andrew Kowalski,4068.7200000000003
136,Zandile Atieno,4068.7200000000003
120,Chen John,4068.7200000000003
2,Wanphen Okada,4068.7200000000003
65,Fumiko De-Groot,4068.7200000000003
116,Johan Sitwat,4068.7200000000003
19,Mercy Janssen,4068.7200000000003
59,Barbara Kimura,4068.7200000000003
81,Ngozi Qiu,4068.7200000000003
2,Wanphen Okada,4068.7200000000003
88,Suphaphon Aminu,4053.94
134,Yhudiyt Williams,4053.94
140,David Venter,4053.94
128,Lyubov Molina,4053.94
126,Ana Roberts,4053.94
143,Heinz Lis,4053.94
133,Ana Phillips,4053.94
34,Elke Lal,4053.94
105,Yue Mahagna,4053.94
118,Muhammed Molefe,4053.94
55,Johanna Begum,4053.94
37,Sunday Cano,4053.94
63,Sombun Schmid,4053.94
144,Pablo Zoabi,4053.94
77,Sarah Kowalczyk,4053.94
29,Jose-Manuel Pawlak,4053.94
103,Irina Maluleke,4053.94
91,Janusz Young,4053.94
15,Hiromi Egorova,4053.94
77,Sarah Kowalczyk,4053.94
33,Lijun Kumar,4041.56
9,Francisca Wen,4041.56
104,Chan Sasaki,4041.56
10,Alan Allen,4041.56
63,Sombun Schmid,4041.56
4,Ragnar Haraldsson,4041.56
50,Hadiza Schmidt,4041.56
30,Ravi Rani,4041.56
29,Jose-Manuel Pawlak,4041.56
26,Uriy Rowlands,4041.56
128,Lyubov Molina,4041.56
16,Aleksandr Wairimu,4041.56
84,Janet Lee,4041.56
62,Xiaoyan Suzuki,4041.56
78,Manuel Schmid,4041.56
140,David Venter,4041.56
25,Gisela Umar,4041.56
117,Pushpa Lawal,4041.56
119,Lan Hoekstra,4041.56
140,David Venter,4041.56
34,Elke Lal,4041.56
48,Mahmood Li,4041.56
70,Karolina Edwards,4041.56
6,Matt Fujii,4041.56
117,Pushpa Lawal,4041.56
58,Justyna Nikolaev,4041.56
132,Radha Collins,4041.56
100,Carmen Wagner,4041.56
58,Justyna Nikolaev,4041.56
93,Dieter Paswan,4028.05
26,Uriy Rowlands,4028.05
115,Jose Das,4028.05
53,Susanne Vaknin,4028.05
41,Qing Nakano,4028.05
83,Liping Suzuki,4028.05
33,Lijun Kumar,4028.05
127,Michal Makarov,4028.05
51,Rajendra Lal,4028.05
137,Maciej Endo,4028.05
119,Lan Hoekstra,4028.05
67,Karen Patil,4028.05
78,Manuel Schmid,4028.05
11,Irina Okon,4028.05
109,Sunday Richter,4028.05
59,Barbara Kimura,4028.05
32,Watsana Smits,4028.05
50,Hadiza Schmidt,4028.05
40,Renate Yoshida,4028.05
79,Mikhail Nikolaev,4028.05
127,Michal Makarov,4028.05
7,Peng Omar,4021.8599999999997
105,Yue Mahagna,4021.8599999999997
82,Hiroshi Morozova,4021.8599999999997
104,Chan Sasaki,4021.8599999999997
119,Lan Hoekstra,4021.8599999999997
31,Christa Yuan,4021.8599999999997
78,Manuel Schmid,4021.8599999999997
116,Johan Sitwat,4021.8599999999997
102,Nancy Shevchenko,4021.8599999999997
150,Asha Ngubane,4021.8599999999997
41,Qing Nakano,4021.8599999999997
105,Yue Mahagna,4021.8599999999997
71,Xiaoyan Mishra,4021.8599999999997
144,Pablo Zoabi,4021.8599999999997
32,Watsana Smits,4021.8599999999997
77,Sarah Kowalczyk,4021.8599999999997
10,Alan Allen,4021.8599999999997
145,Urai Andreev,4021.8599999999997
78,Manuel Schmid,4021.8599999999997
